"Sample_ID","Centroid.X","Centroid.Y","Mass","Width","Depth","Orientation..0","Orientation..1","Orientation..2","Orientation..3","Orientation..4","Orientation..5","Orientation..6","Orientation..7","Orientation..8","Orientation..9","Leaf.weight","Leaf.Area","Leaf.Hue","Class"
636,0.0104325370504101,0.0158173054624951,2.06575116762475e-05,0.0161636615357035,0.0333834975265994,0,1.28427696426183e-05,9.47469323038116e-06,6.24259339823477e-06,4.71211800913337e-06,3.60038491280847e-06,3.68617847795742e-06,3.87247902714838e-06,3.91896819560874e-06,4.18277595607245e-06,0,0.521055134603923,0.00471424151166503,"E"
637,0.0102720569549612,0.0153704667474513,1.8023384331004e-05,0.0131654268548923,0.0279588120847865,1.39425583155159e-05,1.42247639629354e-05,1.11182230940042e-05,6.59416877676281e-06,4.5310520069291e-06,3.19087258176112e-06,3.31718466672655e-06,3.74469057068248e-06,4.18917141234506e-06,4.60142147746272e-06,0,0.525375143084015,0.0049264546731917,"E"
638,0.00791146364477105,0.0137749225074989,1.8397238941872e-05,0.0153758973450691,0.0270153003502024,1.42419365421308e-05,0,9.42922603167157e-06,6.72718094293165e-06,5.09288944687963e-06,3.59709975696967e-06,3.94635929132587e-06,4.16693504285167e-06,4.65913494573975e-06,5.44383723552741e-06,0,0.642819987219911,0.00426315692044163,"E"
639,0.00923899113166384,0.0109464851309469,2.21981703606985e-05,0.0185943368157942,0.0255976905820595,1.07782427059726e-05,1.1396673414198e-05,1.06240840120241e-05,8.51424013977606e-06,6.16962089551017e-06,4.08964485513282e-06,3.97872379717337e-06,4.30800354849628e-06,4.72385520424403e-06,4.91118862993927e-06,0,0.529528006191807,0.00402801432984296,"E"
640,0.01057453203961,0.0137361650810254,2.69129166195485e-05,0.019178140762979,0.0304079351172323,1.44302051698371e-05,1.23514293586342e-05,9.60213329596267e-06,6.5964557909811e-06,5.20154954178363e-06,0,3.78137401198004e-06,3.81429531801464e-06,4.61240318885101e-06,5.48872387538938e-06,0,0.86103186484385,0.00383937963258581,"E"
641,0.012482807797332,0.0128709064615554,1.91193505688804e-05,0.0165722528365724,0.0287907465221988,1.73004468473988e-05,1.28837511089659e-05,7.78396908015687e-06,5.26988118615524e-06,4.16255810014569e-06,3.33657673552616e-06,3.60707999218862e-06,4.23828264771273e-06,5.05087767440916e-06,5.82085147036421e-06,0,0.693978243698557,0.00464422171303831,"E"
642,0.0106680774651904,0.0145332543375007,2.01224800492223e-05,0.0154075188717524,0.02734113252537,1.85956449454116e-05,1.40986001959238e-05,9.01860683881747e-06,5.98433946780952e-06,4.48692543579415e-06,3.11448056866724e-06,3.34448434022955e-06,3.43022705350863e-06,3.53005420640516e-06,3.85644714153654e-06,0,0.701307761636009,0.0046172514193231,"E"
643,0.0112417486354406,0.014516368494771,2.10890619016623e-05,0.0134668733771094,0.0286558488075984,1.92874646276182e-05,1.5053098476992e-05,8.22975241049169e-06,5.22318339998285e-06,4.00427151260792e-06,3.01642781257408e-06,3.0894551269453e-06,3.27979193910206e-06,3.83544740337574e-06,4.4132421878775e-06,0,0.72931688471989,0.00406487185404169,"E"
644,0.0104636165531259,0.0157413974800068,2.06547730390703e-05,0.0163544308388453,0.0333309831757276,1.69393917633272e-05,1.28459186377126e-05,9.46302362935435e-06,6.25362505838595e-06,4.70311715869768e-06,0,3.67141128946426e-06,3.87358672259234e-06,3.90399023584077e-06,4.17932386438217e-06,0,0.515715237270473,0.0047088160499472,"E"
645,0.0100248494748007,0.0154408506468557,1.84895359887822e-05,0.0133772980028593,0.0285270028475956,1.39424756464924e-05,1.4229859570387e-05,1.11349925401384e-05,6.56038903281029e-06,4.52434317253497e-06,3.16656115031031e-06,3.33356021927857e-06,3.7410368777267e-06,4.18736130808115e-06,4.5979026253258e-06,0,0.527332352081666,0.00494840889052939,"E"
646,0.0078978970328011,0.0137442043100974,1.83509771479609e-05,0.0152803997356561,0.0272037081258532,1.42421193170893e-05,1.21334324638202e-05,9.43656092761108e-06,6.71392812590183e-06,5.09908309347744e-06,3.60617056346132e-06,3.96085179635804e-06,4.16219908038687e-06,4.65758111544842e-06,5.44071818190288e-06,0,0.642870842493793,0.00427867266096375,"E"
647,0.00926917065354068,0.0107034253432594,2.23032394243771e-05,0.0186764088993882,0.0257794028684585,1.07832720392659e-05,1.13877270975299e-05,1.06023168413409e-05,8.5209464037888e-06,6.16361134379643e-06,4.07427321019201e-06,3.97213841055621e-06,4.31389646047026e-06,4.71310295149803e-06,4.89581441461706e-06,1.38939535147538e-06,0.527243330673236,0.00404186716281289,"E"
648,0.0104183887750233,0.0140069173937516,2.66796793776545e-05,0.0188706467238202,0.0306531169006522,1.44295891814081e-05,1.23515214060762e-05,9.615474131188e-06,6.59146939000419e-06,5.18802356962772e-06,3.58842534497181e-06,3.76910801299861e-06,3.81311363726821e-06,4.60385361402548e-06,5.47901540590118e-06,1.38939535147538e-06,0.860971207316293,0.00386292362387256,"E"
649,0.0126710127698903,0.0130535806680381,1.93026376584935e-05,0.0168572354198521,0.0282418533840403,1.73042078016757e-05,1.28932347048164e-05,7.78953513687442e-06,5.27650228023293e-06,4.15358052208213e-06,3.35070660837159e-06,3.59347704753024e-06,4.23856469496908e-06,5.05000853814705e-06,5.82596583465299e-06,1.38939535147538e-06,0.692588819378188,0.00461888910240268,"E"
650,0.0105532918665836,0.0142751686003297,2.03264287676375e-05,0.0153354781322854,0.0272005395263905,1.859606086091e-05,1.40820568044133e-05,9.00346958487245e-06,5.98514879060175e-06,4.4902477579586e-06,3.10890235474036e-06,3.36516166919904e-06,3.43582895662625e-06,3.53746989568436e-06,3.85945226474225e-06,1.38939535147538e-06,0.704016037746081,0.00463586476051082,"E"
651,0.0109083319525117,0.0147327143641418,2.11245332344553e-05,0.0134780677632441,0.028555559555702,1.92887944179091e-05,1.50593467268271e-05,8.23476145861283e-06,5.20739549219473e-06,4.02621680377518e-06,3.00369914494061e-06,3.10448921828547e-06,3.28763993874487e-06,3.83086837311588e-06,4.42452692639195e-06,6.9469767573769e-07,0.733158395444579,0.00408125287664321,"E"
652,0.0105780772346828,0.0158662192022606,2.10364652985857e-05,0.01601094735442,0.0330503450094087,1.69286622271951e-05,1.28323700878823e-05,9.47047794382432e-06,6.25896387949376e-06,4.71886213416943e-06,3.6011426195634e-06,3.7005747673615e-06,3.87132673211363e-06,3.92822295804492e-06,4.19047466518474e-06,3.47348837868845e-06,0.521185518937194,0.00472602893619644,"E"
653,0.0100980429191741,0.0154943103353777,1.81472006450996e-05,0.0136123038338841,0.0283394969423615,1.39471605486781e-05,1.42142393626178e-05,1.11275325291475e-05,6.58373129153369e-06,0,3.20278810576515e-06,3.3220569983451e-06,3.75010685058113e-06,4.18677345490795e-06,4.61485262338589e-06,2.77879070295076e-06,0.528831505636661,0.00491441583131917,"E"
654,0.00782826792242145,0.0138507625832895,1.83155788278937e-05,0.015287225529351,0.0269143427157782,1.42458324761661e-05,1.21412878967282e-05,9.44204528788196e-06,6.7197923468618e-06,5.10561394632705e-06,3.58939139155969e-06,3.96807873627874e-06,4.18456792872701e-06,4.66351313890155e-06,5.45037586899098e-06,3.47348837868845e-06,0.641676518388605,0.00426380230361346,"E"
655,0.0094370031860454,0.0107565125418346,2.25193551473549e-05,0.0185412256015203,0.0259312811269757,1.08031301807361e-05,1.14159617646347e-05,1.06141262850098e-05,8.52543797161128e-06,0,4.08381314602407e-06,3.9888300505507e-06,4.31727484473714e-06,4.72599779081554e-06,4.90442887420551e-06,2.08409302721307e-06,0.530761344796344,0.0040217145647017,"E"
656,0.0104406418797837,0.0137872716617922,2.68068524709192e-05,0.0184678236505865,0.0305847327788182,1.44284318150803e-05,1.23490062531412e-05,9.61372522978933e-06,6.58591062761224e-06,5.1875194969942e-06,3.58587691601813e-06,3.77235350160012e-06,3.83240483596531e-06,4.61055272265215e-06,5.48943434270236e-06,6.9469767573769e-07,0.863537983930282,0.00385084950872554,"E"
657,0.0123365513450208,0.0127923083039997,1.91666219669236e-05,0,0.0288821745787333,1.73226611255061e-05,1.28818084563854e-05,7.77042143343347e-06,5.2650761012717e-06,4.16283035216481e-06,3.34662185550802e-06,3.59135933113552e-06,4.2539598901611e-06,5.04280820514733e-06,5.81393547712317e-06,2.08409302721307e-06,0.694429020168436,0.00464941454620836,"E"
658,0.0104258340028476,0.0144349068072898,2.02795316727019e-05,0.0152299098380161,0.0274561674231847,1.85930337852578e-05,1.40981416954578e-05,9.01980123253137e-06,5.98337508849606e-06,4.4870699329107e-06,3.12150993656895e-06,3.36138154126628e-06,3.43257367278751e-06,3.53056189146659e-06,3.83846565636751e-06,2.77879070295076e-06,0.704956208929634,0.00463130767019295,"E"
659,0.0111058344183602,0.0149956422205294,2.08747344694414e-05,0.0134047553032649,0.0284144660270471,1.92907756956803e-05,1.50549077476187e-05,8.23280998337192e-06,5.22201387644574e-06,4.00424483621718e-06,3.02177844354238e-06,3.10063121474326e-06,3.29780676975952e-06,3.84236332714701e-06,4.40985317473618e-06,3.47348837868845e-06,0.726638106862524,0.00407931547528251,"E"
660,0.0108091047891568,0.0159388407020375,2.06391476905383e-05,0.0162800253207021,0.0333406943823247,1.69531560862556e-05,1.28322898503007e-05,9.47674064337109e-06,6.24421503101925e-06,4.71355429657796e-06,3.60059255794375e-06,3.6881910865938e-06,3.86787547406057e-06,3.91597335392864e-06,4.19444646020624e-06,6.9469767573769e-07,0,0.00472076004613546,"E"
661,0.0101904494782258,0.015439956564,1.80544415547653e-05,0.0134189882970333,0.0281412674615014,1.39448012859015e-05,1.42216295564923e-05,1.11174455188957e-05,6.58425821972073e-06,4.52203872140501e-06,3.18308293672308e-06,3.31732770497798e-06,3.74910523547225e-06,4.17450835903349e-06,4.59805663980051e-06,3.47348837868845e-06,0.528044500146199,0.00494697810092221,"E"
662,0.00798682521280252,0.0138325951622875,1.83917959161129e-05,0.015421096647514,0.0267139082853362,1.42392130493629e-05,1.214557341722e-05,9.45219238948262e-06,6.72336288450579e-06,5.09306013409856e-06,3.59665869341535e-06,3.96261660633348e-06,4.17748340182984e-06,4.65622735808771e-06,5.44432831731438e-06,1.38939535147538e-06,0.643970965246803,0.00423627577658445,"E"
663,0.00919843812010777,0.0109682053470142,2.25501485249389e-05,0.0186992085158631,0.0258933684806638,1.07893347353518e-05,1.13989939128443e-05,1.06086319210924e-05,8.5143401067716e-06,6.15694433020238e-06,4.08224701958389e-06,3.97439749792794e-06,4.31667094404762e-06,4.7212818356438e-06,4.90139631044161e-06,1.38939535147538e-06,0.525523697860222,0.00400106253175867,"E"
664,0.0105212057052538,0.0138554068039792,2.69130691751581e-05,0.0189513573805912,0.0303000886939279,1.44290145274907e-05,1.23551898266227e-05,9.62006733328045e-06,6.58716546002393e-06,5.18705078447238e-06,3.58805125027342e-06,3.77202032459484e-06,3.82180548617774e-06,4.63363502550528e-06,5.49958595983791e-06,0,0.86343874150442,0.00384146312678362,"E"
665,0.0125774573267694,0.0128276923480297,1.91243323153829e-05,0.0168912749251595,0.028643322790224,1.73296839632496e-05,1.2891316575064e-05,7.77673574901756e-06,5.28309926830127e-06,4.15778663862965e-06,3.35446179665779e-06,3.5808042335899e-06,4.25064340345713e-06,5.06113912324725e-06,5.8090061802952e-06,0,0.69191950060635,0.00464597208441726,"E"
666,0.010599306396751,0.0144219502024019,2.03339079522843e-05,0.0155798844385839,0.0273282939565642,1.85948344416333e-05,1.40937127198959e-05,9.00475227466093e-06,5.99699276074517e-06,4.48207429245471e-06,0,3.35997547317059e-06,3.44369321219467e-06,3.52898659501709e-06,3.85269091120383e-06,0,0.706080641030002,0.00462681017173641,"E"
667,0.0110392210044849,0.0149037336902414,2.0800703247459e-05,0.0133866684602464,0.0283386187750296,1.9293376713248e-05,1.5062538306889e-05,8.23527018572077e-06,5.20926992546341e-06,4.0041036041797e-06,3.02468485020836e-06,3.08119114233426e-06,3.29185689257613e-06,3.83114861415827e-06,4.40932881693053e-06,0,0.729983783373435,0.0040654437159691,"E"
668,0.0105765604456715,0.0157166690007003,2.08135131252507e-05,0.0159445709574977,0.0330252464021276,1.69436333094561e-05,1.28474256453806e-05,9.47018408670748e-06,6.25312126363151e-06,4.71627924821104e-06,3.60635319948027e-06,3.68162028862784e-06,3.8665659689418e-06,3.90661890237599e-06,4.18569771555707e-06,0,0.517628902409399,0.00470929784084746,"E"
669,0.0101135695720073,0.0152700511300477,1.822736868741e-05,0.0129126794247529,0.0285605350777133,1.39326255976179e-05,1.42241365119947e-05,1.11211724329865e-05,6.57440212697644e-06,4.53893585297198e-06,3.18686424564189e-06,3.32878542321369e-06,3.76716341526468e-06,4.1942115134523e-06,4.60477054548768e-06,0,0.525020737229277,0.00494216964397615,"E"
670,0.00786707191448025,0.0138159415222559,1.85678318208564e-05,0.0150455904971266,0.0267052213757272,1.42286047379753e-05,1.21361162893509e-05,9.44841121950334e-06,6.73327656768741e-06,5.1056104033689e-06,3.59818945974384e-06,3.96475842873755e-06,4.16805684065845e-06,4.65131751279467e-06,5.44129526726211e-06,0,0.644075172676955,0.00425606845321924,"E"
671,0.00930350712126355,0.0108977484696191,2.23292106969845e-05,0.0188230572792871,0.0258543854024911,1.07776165054877e-05,1.13892931545003e-05,1.06178929358077e-05,8.51905376944102e-06,6.17091233848936e-06,4.08461684176513e-06,3.97207672140261e-06,4.31608045102324e-06,4.73853090105329e-06,4.90354230103173e-06,0,0.526628990831214,0.00402211646814804,"E"
672,0.0105486869379944,0.0135882477107761,2.67921888618495e-05,0.0191364033057797,0.0306538966015356,1.4412429662529e-05,1.23764932171376e-05,9.61946141796767e-06,6.58220656907498e-06,5.20252871815758e-06,3.61162824734145e-06,3.77818465495073e-06,3.82139262734905e-06,4.61131758479314e-06,5.50078500802623e-06,0,0.862210517403111,0.00385456141526245,"E"
673,0.0125636709332958,0.0130273891276386,1.95344434063569e-05,0.0165269339627635,0.0286592409746672,1.73216587462297e-05,1.28925625848152e-05,7.76950450197127e-06,5.27604516916229e-06,4.16453111101455e-06,3.33291602612386e-06,3.59360730334444e-06,4.25317509019682e-06,5.04304627804081e-06,5.81726828922252e-06,0,0.697303452679196,0.00464478805698209,"E"
674,0.0104856236862802,0.0144709789979964,2.05014320737558e-05,0.0156505733311088,0.0272906480672127,1.86003772954485e-05,0,8.9979313855317e-06,5.99206311656837e-06,4.49330873485743e-06,3.12005211349642e-06,3.34826349558556e-06,3.42545496676469e-06,3.52086342562492e-06,3.86460983922646e-06,0,0.706689946467438,0.00465061158394161,"E"
675,0.0109643121014589,0.0148048589886992,2.106994264064e-05,0.0134555180503641,0.0285510064237715,1.92796760940964e-05,1.5059885048056e-05,8.24072543815904e-06,5.20932161097048e-06,4.01530699359632e-06,3.02228862951544e-06,3.08938878331727e-06,3.28752788400977e-06,3.84753479558473e-06,4.41168669031175e-06,1.38939535147538e-06,0.726535252703445,0.00407338609306995,"E"
676,0.0105780131835571,0.0155265819948808,2.05960204420099e-05,0.0159206483066542,0.0332576566620144,1.69466038367176e-05,1.28364325409504e-05,9.45768633658142e-06,6.25929038740136e-06,4.71530729669292e-06,3.59635226227058e-06,3.70555345719421e-06,3.88757390453518e-06,3.89837346619289e-06,4.18996496550005e-06,3.47348837868845e-06,0.518549168837268,0.00470346483682224,"E"
677,0.0102858705458489,0.0154315881802223,1.80230092637289e-05,0.0131972220351536,0.0282980152658994,1.39634125839834e-05,1.4218394766235e-05,1.11290467616713e-05,6.58025620535034e-06,4.52504064900141e-06,3.18913674067876e-06,3.33799982371491e-06,3.74713868529178e-06,4.20428032262491e-06,4.61513946405621e-06,0,0.522058733630424,0.00494231917417736,"E"
678,0.00769593205138692,0.013671137286807,1.84034678791118e-05,0.015382698900762,0.0267161622041572,1.42308960593192e-05,1.21206693391821e-05,9.44205598622616e-06,6.7360610549113e-06,5.09239919872987e-06,3.60933755122547e-06,3.97089684687013e-06,4.18388705553502e-06,0,5.47282356551733e-06,0,0.640145411033028,0.00426392268152141,"E"
679,0.00941784325742112,0.0107178877956701,2.16953811116694e-05,0.0189435466306377,0.0256672108611013,1.07859360659128e-05,1.13985692441551e-05,1.06193402689453e-05,8.51803159128094e-06,6.14071605355761e-06,4.0833451976697e-06,3.98327017664247e-06,4.31384887367947e-06,4.72493330556701e-06,4.90241029116912e-06,0,0.530026939451917,0.00402063962703193,"E"
680,0.0107514379767757,0.0137379036314287,2.65063828742557e-05,0.0185784886916115,0.0305171932982062,1.44223472360176e-05,1.23606160406981e-05,9.62130243627814e-06,6.58962858010302e-06,5.18939545859776e-06,3.60185544884847e-06,3.77513284806121e-06,3.82226864111815e-06,4.62328680892749e-06,5.49200514092119e-06,0,0.859105980181216,0.00386399035646807,"E"
681,0.0126552698646176,0.0128325080548407,1.9229472932922e-05,0.0167120006733065,0.0285229885926522,1.7318755257294e-05,1.28836102242772e-05,7.79183687868344e-06,5.26863295337147e-06,4.14995176877291e-06,3.34147532671686e-06,3.59635309590779e-06,4.25016176955854e-06,5.04287017218001e-06,5.81472569572932e-06,0,0.696100084166027,0.00463846439007259,"E"
682,0.0105792351776096,0.0143809474991464,2.03749545812738e-05,0.015315313073382,0.027020898099028,1.86038432810922e-05,1.40916445354455e-05,9.00051635558312e-06,5.99030858811853e-06,4.49014716573515e-06,3.11129273997281e-06,3.36371523916839e-06,3.43035057075538e-06,3.55336596790059e-06,3.84918588355066e-06,0,0.705988908980711,0.00464407926389051,"E"
683,0.011051153534688,0.0150125215053131,2.11365885316316e-05,0.0137962311012994,0.0285023964197238,1.92799441779295e-05,1.50627006577358e-05,8.222773547111e-06,5.2179592734613e-06,4.00183895922656e-06,3.02429581950995e-06,3.10236163718376e-06,3.28280359246592e-06,3.8368565281412e-06,4.41757480887177e-06,1.38939535147538e-06,0.727841163456437,0.0040606026936801,"E"
684,0.0106475899415199,0.0158225698398,2.06353104584566e-05,0.0160686139653388,0.0332355190576896,1.69404139414872e-05,0,9.48230864524213e-06,6.25868537519556e-06,4.71334151067988e-06,3.60272507139896e-06,3.67414089557177e-06,3.87028371302328e-06,3.91194049498144e-06,4.18947311954563e-06,2.08409302721307e-06,0.520579618074128,0.00467100546722833,"E"
685,0.0100021075946496,0.0154369166086529,1.80883662821228e-05,0.0134151310159767,0.028309753996292,1.39453686454933e-05,1.42196652293444e-05,1.11194769538391e-05,6.574794700633e-06,4.53396522163231e-06,3.18433269784173e-06,3.32736219608541e-06,3.74475927628261e-06,4.19913844830817e-06,4.59964464921748e-06,2.08409302721307e-06,0.524227885441055,0.00492887002030103,"E"
686,0.00793977365878573,0.0137946010487791,1.84095685056908e-05,0.015235286589617,0.027063316790662,1.42277715870528e-05,1.21429115441359e-05,9.43906336757862e-06,6.72535909827703e-06,5.10299278252672e-06,3.59570390092981e-06,3.9491364147544e-06,4.16276157709491e-06,4.65017786125762e-06,5.44403682216964e-06,6.9469767573769e-07,0.644652721955298,0.00424065742656189,"E"
687,0.00913815234611795,0.0108211899444393,2.21204534201975e-05,0.0184215995301304,0.0257816818797596,1.07922950505574e-05,1.14038269940442e-05,1.06167182715078e-05,8.53109885456156e-06,6.15999620656166e-06,4.07491552766299e-06,3.98910695704425e-06,4.31723073143473e-06,4.73445747176184e-06,4.90439476454963e-06,1.38939535147538e-06,0.529598654583457,0.00402794737557567,"E"
